5957,"GOLDEN STAR",4,120,19,4.72,0,0,0,0,1,0,0
5958,"TERMINUS PRAGUE (EX. GOLDEN TULIP PRAGUE TERMINUS)",4,120,19,4.67,0,0,0,0,1,0,0
5959,GOLF,3,120,19,3.91,0,0,0,0,1,0,0
5960,"GRAND BOHEMIA",5,120,19,5,0,0,0,0,1,0,0
5961,"GRANDHOTEL PACIFIK",4,118,19,4.54,0,1,0,1,1,0,0
5962,"GRAND MAJESTIC PLAZA",4,120,19,4.8,0,0,0,1,1,0,0
5963,"FALKENSTEINER GRAND SPA MARIENBAD",4,118,19,4.2,0,1,0,1,1,0,0
5964,"GRANDHOTEL PUPP",5,115,19,4.65,0,1,0,1,1,0,0
5965,"GRANDHOTEL PUPP FIRST CLASS",4,115,19,0,0,1,1,1,1,0,0
5966,"GREEN GARDEN",4,120,19,4.35,0,0,0,1,1,0,0
5967,"GREEN LOBSTER",4,120,19,4.44,0,0,0,0,1,0,0
5968,HARMONY,3,120,19,4.4,0,0,0,1,1,0,0
5969,"HARMONY CLUB",4,116,19,0,0,1,0,1,1,0,0
5970,HASTAL,3,120,19,4.1,0,0,0,0,1,0,0
5971,HELUAN,4,115,19,2.92,0,1,0,1,1,0,0
5972,HENRIETTA,3,120,19,3.5,0,1,0,0,1,0,0
5973,"HILTON OLD TOWN",5,120,19,4.11,0,0,0,1,1,0,0
5974,"HILTON PRAGUE",5,120,19,4.89,0,1,0,1,1,0,0
5975,"HOLIDAY INN PRAGUE CONGRESS CENTRE",4,120,19,4.33,0,0,0,1,1,0,0
5976,HORAL,4,116,19,4.06,0,0,0,1,1,0,0
5977,HORIZONT,4,116,19,5,0,1,1,1,1,0,0
5978,"HOTEL 3STAR",3,120,19,0,0,0,0,0,1,0,0
5979,"HOTEL 4STAR",4,120,19,0,0,1,0,0,1,0,0
5980,"HOTEL 5STAR",5,120,19,0,0,1,0,0,1,0,0
5981,"HOTEL PRAGA 1",4,120,19,4.83,0,0,0,0,1,0,0
5984,HUMBOLDT,4,115,19,4.47,0,1,0,1,1,0,0
5985,"DANUBIUS HEALTH SPA RESORT HVEZDA  (EX. HVEZDA-SKALNIK)",4,118,19,4.89,0,1,0,1,1,0,0
5989,"PENTAHOTEL PRAGUE (EX. IBIS KARLIN)",3,120,19,3.97,0,0,0,0,1,0,0
5990,"IBIS PRAHA MALA STRANA",3,120,19,4.78,0,1,0,0,1,0,0
5991,"IBIS PRAHA OLD TOWN",3,120,19,4.64,0,1,0,1,1,0,0
5992,"IBIS PRAHA WENCESLAS SQUARE",3,120,19,4.48,0,0,0,1,1,0,0
5994,"ICON HOTEL & LOUNGE",4,120,19,5,0,0,0,0,1,0,0
5995,ILF,3,120,19,4.3,0,0,0,0,1,0,0
5996,IMOS,3,120,19,4.44,0,0,0,0,1,0,0
5997,IMPERIAL,4,122,19,4.67,0,1,0,1,1,0,0
5999,"IMPERIAL KV",4,115,19,4.69,0,1,0,1,1,0,0
6000,INOS,3,120,19,4.25,0,0,0,0,1,0,0
6001,INTERCONTINENTAL,5,120,19,4.67,0,1,1,1,1,0,0
6004,INTURPRAG,3,120,19,3.58,0,0,0,0,1,0,0
6005,"IRIS HOTEL EDEN (EX.IRIS CONGRESS)",4,120,19,4.47,0,0,0,1,1,0,0
6006,"IRON GATE",5,120,19,4.08,0,0,0,0,1,0,0
6007,ISIS,3,122,19,0,0,1,0,1,1,0,0
6008,JALTA,4,120,19,4,1,0,0,0,1,0,0
6009,JASMIN,3,120,19,3.85,0,0,0,0,1,0,0
6010,"JEAN DE CARRO",4,115,19,3.71,0,1,0,1,1,0,0
6011,"JELENI DVUR",3,120,19,4.79,0,1,0,0,1,0,0
6012,JERABEK,3,120,19,4.56,1,0,0,0,1,0,0
6013,"ADLER (EX. JEROME HOUSE)",3,120,19,3.91,0,1,0,0,1,0,0
6014,JESENIUS,2,122,19,0,0,1,0,1,1,0,0
6015,JESSENIUS,3,115,19,3.3,0,1,0,1,1,0,0
6016,JULIS,4,120,19,4.38,0,0,0,1,1,0,0
6017,JUNO,3,120,19,3.94,0,0,0,0,1,0,0
6018,"JURYS INN PRAGUE",4,120,19,4,0,0,0,0,1,0,0
6019,"K+K HOTEL CENTRAL",4,120,19,4.78,0,0,0,1,1,0,0
6020,"K+K HOTEL FENIX",4,120,19,5,0,0,0,1,1,0,0
6021,KAFKA,3,120,19,3.67,0,0,0,0,1,0,0
6022,"KAMENNE LAZNE",3,121,19,1,0,1,0,1,1,0,0
6024,"KAMPA GARDEN",3,120,19,4.75,0,0,0,0,1,0,0
6025,KANAREK,3,120,19,4,0,1,0,0,1,0,0
6026,KARLIN,3,120,19,4.8,0,1,0,0,1,0,0
6027,KAVALIR,3,120,19,4.37,0,0,0,0,1,0,0
6028,KEMPINSKI,5,120,19,5,0,1,0,1,1,0,0
6029,"THE GRAND MARK PRAGUE (EX. THE MARK LUXURY HOTEL PRAGUE, KEMPINSKI HYBERNSKA PRAGUE)",5,120,19,4.2,0,0,0,1,1,0,0
6030,"KING CHARLES BOUTIQUE RESIDENCE PRAHA",4,120,19,4.81,0,0,0,0,1,0,0
6031,"KINGS COURT",5,120,19,4.85,1,0,0,1,1,0,0
6032,"KINSKY GARDEN",4,120,19,4.67,0,0,0,0,1,0,0
6033,KLAROV,4,120,19,4.8,0,1,0,0,1,0,0
6034,KOLONADA,4,115,19,4.81,0,1,0,1,1,0,0
6035,KORAL,3,120,19,4,0,0,0,1,1,0,0
6036,"KORUNA PRAHA",3,120,19,3.79,0,0,0,0,1,0,0
6037,KOSMOS,3,115,19,0,0,1,0,1,1,0,0
6038,KRAKONOS,3,118,19,0,0,1,0,1,1,0,0
6039,"KRALOVSKA VILLA",4,115,19,0,0,1,0,1,1,0,0
6040,"KRASNA KRALOVNA",4,115,19,3.56,0,1,0,0,1,0,0
6041,"KRIVAN KV",3,115,19,3.99,0,1,0,1,1,0,0
6042,"KRIVAN ML",3,118,19,3,0,1,0,1,1,0,0
6043,KRYSTAL,3,120,19,3.72,0,0,0,1,1,0,0
6044,KUCERA,3,115,19,3.67,0,1,0,1,1,0,0
6045,"LA BOUTIQUE PRAHA",4,120,19,4,0,0,0,0,1,0,0
6046,LABE,3,118,19,4.42,0,1,0,1,1,0,0
6047,"WINDZOR (EX. LAZNE III) ",3,115,19,3.47,0,1,0,1,1,0,0
6048,"LE PALAIS",5,120,19,4.61,0,1,0,1,1,0,0
6049,LEGIE,3,120,19,4.21,0,0,0,0,1,0,0
6050,"RESIDENCE LEON D\\\'ORO",3,120,19,4.3,0,0,0,0,1,0,0
6051,LEONARDO,4,120,19,4.69,0,0,0,0,1,0,0
6052,LIBENSKY,3,119,19,0,0,1,1,1,1,0,0
6053,LIBERTY,4,120,19,4.82,0,0,0,1,1,0,0
6054,LIBUSE,3,119,19,2.33,0,1,0,1,1,0,0
6055,"LIBUSE PRAGUE",3,120,19,3.27,0,0,0,0,1,0,0
6056,"LILIOVA PRAGUE OLD TOWN",3,120,19,4.5,0,0,0,0,1,0,0
6057,LIVIA,5,115,19,0,0,1,0,1,1,0,0
6058,"LOKAL INN",4,120,19,4.67,0,0,0,0,1,0,0
6059,LOUREN,4,120,19,4.94,0,1,0,0,1,0,0
6060,"LUNIK PRAGUE",3,120,19,4.56,0,0,0,0,1,0,0
6061,LUZICE,3,123,19,0,0,1,0,0,1,0,0
6062,MACHOVA,3,120,19,4.4,0,1,0,0,1,0,0
6063,MAJ,2,122,19,0,0,1,0,1,1,0,0
6064,"MAJESTIC PLAZA",4,120,19,0,0,0,0,1,1,0,0
6065,MALTA,3,115,19,4,0,0,0,0,1,0,0
6066,"MALTEZSKY KRIZ",3,115,19,0,0,1,0,1,1,0,0
6067,"MANDARIN ORIENTAL",5,120,19,5,0,1,0,1,1,0,0
6068,MANES,2,115,19,4.89,0,1,0,1,1,0,0
6069,"MANES PRAHA",4,120,19,4.54,0,0,0,0,1,0,0
6070,"MANES II",2,115,19,0,0,1,0,0,1,0,0
6072,"MARIA SPA",4,118,19,0,0,1,0,1,1,0,0
6074,MARKETA,3,120,19,4.2,0,0,0,0,1,0,0
6075,MARRIOTT,5,120,19,4.7,0,1,1,1,1,0,0
6077,"MAMAISON RESIDENCE DOWNTOWN (EX. MARRIOTT EXECUTIVE APARTMENTS)",5,120,19,4.27,0,1,0,1,1,0,0
6078,MARS,3,120,19,3.92,0,0,0,0,1,0,0
6079,MAXIM,3,118,19,0,0,1,0,1,1,0,0
6080,MEGA,3,120,19,4.34,0,0,0,0,1,0,0
6081,MELANTRICH,3,120,19,4.5,1,0,0,0,1,0,0
6082,MERCUR,3,118,19,4,0,1,0,1,1,0,0
6083,MERITUM,3,120,19,4.5,0,1,0,0,1,0,0
6084,"MERLIN CENTRUM",3,120,19,4.22,0,0,0,0,1,0,0
6085,METAMORPHIS,4,120,19,4.11,0,0,0,0,1,0,0
6086,"METAMORPHIS EXCELLENT",5,120,19,4.92,0,0,0,0,1,0,0
6087,METROPOL,3,122,19,5,0,1,0,0,1,0,0
6089,MICHAEL,4,120,19,4.42,0,0,1,0,1,0,0
6090,MICHLE,3,120,19,3.57,0,0,0,0,1,0,0
6091,MIGNON,4,115,19,4.83,0,1,0,1,1,0,0
6092,MIRA,3,120,19,3.88,0,0,0,0,1,0,0
6093,MODENA,3,115,19,3.5,0,1,0,1,1,0,0
6094,"MODRA RUZE",4,120,19,4.72,0,0,0,0,1,0,0
6095,MONASTERY,4,120,19,4.83,0,1,0,0,1,0,0
6096,MONTANA,3,116,19,0,0,1,0,1,1,0,0
6097,"ALADIN (EX. MONTE CARLO)",3,120,19,3.81,0,0,0,0,1,0,0
6098,MONTY,4,118,19,3.83,0,1,1,1,1,0,0
6099,MORAVA,3,115,19,4.38,0,1,0,1,1,0,0
6100,"MOSKEVSKY DVUR",4,115,19,4.28,0,1,0,1,1,0,0
6101,"NH PRAGUE (EX. MOVENPICK)",4,120,19,4.67,0,1,1,1,1,0,0
6102,"MOZART (DEP. JESSENIUS)",3,115,19,4.57,0,1,0,0,1,0,0
6103,MUCHA,4,120,19,4.55,0,0,0,0,1,0,0
6104,MUSEUM,3,120,19,4.18,0,0,0,0,1,0,0
6105,"NA ZAMECKU",4,120,19,4.14,0,0,0,1,1,0,0
6106,"NATALIY APARTMENTS APT",4,115,19,0,0,0,0,0,1,0,0
6107,"DESIGN HOTEL NERUDA",4,120,19,4.42,0,0,0,1,1,0,0
6108,"NH RADLICKA PRAHA",4,120,19,0,0,0,0,1,1,0,0
6109,NOIR,4,120,19,4.76,0,0,0,0,1,0,0
6110,NORDIK,3,120,19,3.9,0,0,0,0,1,0,0
6111,"NOVE LAZNE",5,118,19,4.56,0,1,0,1,1,0,0
6112,NOVOMESTSKY,3,120,19,4.66,0,0,0,0,1,0,0
6113,"NOVOTEL WENCESLAS SQUARE",4,120,19,4.78,0,0,1,1,1,0,0
6114,"OLD PRAGUE",3,120,19,4.29,0,0,0,0,1,0,0
6115,OLGA,3,120,19,3.87,0,0,0,0,1,0,0
6116,"OLIMPIA ML",4,118,19,4.42,0,1,0,1,1,0,0
6117,OLSANKA,3,120,19,4.03,0,0,0,0,0,0,0
6118,"OLYMPIA KV",4,115,19,4.92,0,1,0,1,1,0,0
6119,OLYMPIE,3,116,19,5,0,0,0,1,1,0,0
6120,OLYMPIK,4,120,19,3.87,0,0,0,0,1,0,0
6121,"OLYMPIK ARTEMIS",4,120,19,4.27,0,1,0,1,1,0,0
6122,"OLYMPIK TRISTAR",3,120,19,3.92,0,0,0,1,1,0,0
6123,OPERA,4,120,19,4.75,0,0,0,1,1,0,0
6124,OSTAS,3,120,19,3.9,0,0,0,0,1,0,0
6125,"EUPHORIA OSTENDE (EX.OSTENDE)",4,115,19,4.51,0,1,0,1,1,0,0
6126,OSTRUVEK,3,120,19,4.49,0,0,0,0,1,0,0
6127,"OTAKAR (EX. MERLIN)",3,120,19,3.81,0,0,0,1,1,0,0
6128,OTAR,3,120,19,4,0,0,0,0,1,0,0
6129,OTAVA,3,122,19,0,0,1,0,1,1,0,0
6130,OTTO,3,120,19,4.54,0,0,0,0,1,0,0
6131,OYA,3,120,19,0,0,0,0,0,1,0,0
6132,"PACHTUV PALACE",5,120,19,4.74,0,0,0,1,1,0,0
6134,"ART NOUVEAU PALACE (EX. PALACE PRAHA)",5,120,19,4.38,1,0,0,1,1,0,0
6135,"PALACE ZVON",4,118,19,4.1,0,1,0,1,1,0,0
6136,PALACKY,3,115,19,3.52,0,1,0,1,1,0,0
6137,PALATIN,3,115,19,5,0,1,0,0,1,0,0
6138,PANORAMA,4,120,19,4.31,0,0,0,1,1,0,0
6139,"PANORAMA KV",4,115,19,3.83,0,1,0,1,1,0,0
6140,PARIS,5,120,19,5,0,1,0,1,1,0,0
6141,"PARK HOTEL",4,120,19,4.54,1,0,0,0,1,0,0
6142,"PARK INN",4,120,19,4.73,0,1,0,1,1,0,0
6144,"PAVLOV (EX. DUM PAVLOVA)",4,115,19,4.5,0,1,0,1,1,0,0
6145,PAWLIK,4,122,19,0,0,1,0,1,1,0,0
6147,"PENSION EUROPA",3,120,19,4.07,0,1,0,0,1,0,0
6149,"PERLA HOTEL",4,120,19,4.81,0,0,0,1,1,0,0
6150,PETR,3,120,19,4.67,0,0,0,0,1,0,0
6151,"PETR KV",4,115,19,2.67,1,0,0,0,1,0,0
6152,"PLAZA ALTA",4,120,19,4.08,0,0,0,1,1,0,0
6153,"POPULUS PRAHA",3,120,19,3.67,0,0,0,0,1,0,0
6154,"PRAGA 1885",4,120,19,4.45,0,1,0,0,1,0,0
6155,"PRAGA KV",3,115,19,4.78,0,1,0,1,1,0,0
6156,"PRAGUE CENTRE",3,120,19,4.3,0,0,0,0,1,0,0
6157,"PRAGUE CENTRE PLAZA",3,120,19,4,0,0,0,0,1,0,0
6158,"PRAGUE CENTRE SUPERIOR",3,120,19,0,0,0,0,0,1,0,0
6159,"PRAHA JACHYMOV",3,123,19,0,0,1,0,1,1,0,0
6160,"PRAHA HOTEL",5,120,19,4.8,0,1,0,1,1,0,0
6162,"PRAZSKI DVORECEK/TYNSKA",3,120,19,3.64,0,0,0,0,1,0,0
6163,PRESIDENT,5,120,19,4.68,0,0,0,1,1,0,0
6164,"PREZIDENT KV",4,115,19,4.13,0,1,0,1,1,0,0
6165,"PROKOP PRAHA",3,120,19,3.91,0,0,0,0,1,0,0
6166,"PROKOP BOUTIQUE HOTEL",4,120,19,0,0,0,0,0,1,0,0
6167,PROKOPKA,2,120,19,4.33,0,0,0,0,1,0,0
6168,PROMENADA,4,115,19,4,0,1,0,1,1,0,0
6169,PURKYNE,3,115,19,4.33,0,1,0,1,1,0,0
6170,PYRAMIDA,4,120,19,4.23,1,0,0,1,1,0,0
6172,QUESTENBERK,4,120,19,0,0,0,1,0,1,0,0
6173,"BOTEL RACEK",3,120,19,3.85,0,0,0,0,1,0,0
6174,RADBUZA,3,122,19,0,0,1,0,1,1,0,0
6175,"RADISSON BLU ALCRON",5,120,19,4.89,0,0,0,1,1,0,0
6176,"RADIUM PALACE",4,123,19,4.94,1,1,0,1,1,0,0
6177,RAFFAELLO,4,120,19,4.68,0,0,0,0,1,0,0
6178,"RAMADA AIRPORT PRAGUE 6",4,120,19,4.08,0,0,0,0,1,0,0
6179,"RAMADA GRAND HOTEL SYMPHONY",4,120,19,4.46,0,0,0,1,1,0,0
6180,"RAMADA PRAGUE CITY CENTRE",4,120,19,4.37,0,0,0,0,1,0,0
6181,RAMBOUSEK,3,120,19,4.61,0,1,0,0,1,0,0
6182,"RED LION",4,120,19,3.93,0,0,0,0,1,0,0
6183,REITENBERGER,4,118,19,0,0,1,0,1,1,0,0
6184,"RELAX INN",4,120,19,2.75,0,1,0,0,1,0,0
6185,"RESIDENCE BOLOGNA",3,120,19,3.8,0,0,0,0,1,0,0
6186,"RESIDENCE JECNA",4,120,19,3.67,0,0,0,0,1,0,0
6187,"RESIDENCE LA PASSIONARIA",4,118,19,0,0,1,0,1,1,0,0
6188,"RESIDENCE MALA STRANA",3,120,19,4.69,0,0,0,0,1,0,0
6189,"RESIDENCE V TUNICH 1",3,120,19,3.33,0,0,0,0,1,0,0
6190,"RESIDENCE VITKOVA",3,120,19,4.27,0,0,0,0,1,0,0
6191,RICHARD,4,118,19,4.5,0,1,0,1,1,0,0
6192,RICHMOND,4,115,19,4.25,0,1,0,0,1,0,0
6193,"RIVERSIDE HOTEL MAMAISON",5,120,19,4.87,0,0,0,0,1,0,0
6194,ROKOKO,4,120,19,4.66,0,0,0,0,1,0,0
6195,"ROMA PRAGUE",4,120,19,4.44,0,0,0,1,1,0,0
6196,"ROMANCE PUSHKIN",4,115,19,4.5,0,1,0,0,1,0,0
6197,ROTT,4,120,19,4.31,0,0,0,0,1,0,0
6198,ROYAL,2,122,19,0,0,1,0,1,1,0,0
6200,"ROYAL BELLEZZA APARTMENTS (EX. ROYAL COURT APARTMENTS)",3,120,19,4.73,0,1,0,0,1,0,0
6201,"ROYAL COURT HOTEL",4,120,19,4.68,0,0,0,0,1,0,0
6202,"ROYAL ESPRIT",4,120,19,4.25,0,0,0,0,1,0,0
6204,"ROYAL ML",4,118,19,4.5,0,1,0,1,1,0,0
6206,"ROYAL PLAZA",3,120,19,3.98,0,1,0,0,1,0,0
6208,"RUBICON OLD TOWN PRAGUE 1",3,120,19,3.88,0,0,0,0,1,0,0
6209,RUZE,4,115,19,4.3,0,1,0,1,1,0,0
6210,"SADOVY PRAMEN",3,115,19,4.33,0,1,0,1,1,0,0
6211,"SAINT PETERSBURG",3,115,19,4.78,0,1,0,0,1,0,0
6212,SALVATOR,4,115,19,4.73,0,1,0,1,1,0,0
6213,SALVE,4,115,19,0,0,1,0,1,1,0,0
6214,"TREVI (EX. SAN MARCO TREVI)",3,120,19,4.61,0,0,0,0,1,0,0
6215,"SAN REMO",4,118,19,0,0,1,0,1,1,0,0
6216,"SANSSOUCI SPA RESORT",4,115,19,4.73,0,1,1,1,1,0,0
6217,SAVOY,4,122,19,4.83,0,1,0,1,1,0,0
6218,"SAVOY PRAHA",5,120,19,4.86,0,1,0,1,1,0,0
6220,"SAVOY ROYAL",5,116,19,0,0,1,0,1,1,0,0
6221,"SAVOY WESTEND",5,115,19,4.74,0,1,0,1,1,0,0
6222,SCHLOSSPARK,4,115,19,4.47,0,1,0,1,1,0,0
6223,SEIFERT,4,120,19,4.63,0,0,0,0,1,0,0
6224,"SELSKY DVUR",4,120,19,4.83,0,1,0,1,1,0,0
6225,"SEVEN DAYS",4,120,19,4.9,0,0,0,1,1,0,0
6226,"SHERATON PRAGUE",5,120,19,4.3,1,0,0,1,1,0,0
6227,SILVA,4,118,19,0,0,1,0,1,1,0,0
6228,"SIMPLY (EX. ITALIAN HOTEL)",3,120,19,3.92,0,0,0,0,1,0,0
6229,SIRIUS,4,115,19,4.2,0,1,0,1,1,0,0
6231,SLAVIA,3,120,19,3.82,0,1,0,0,1,0,0
6232,SLOVAN,3,115,19,3.73,0,1,0,1,1,0,0
6233,"SMETANA VYSEHRAD",4,115,19,4.4,0,1,0,1,1,0,0
6234,SNEZKA,3,116,19,0,0,1,0,1,1,0,0
6235,SONATA,4,120,19,4.65,0,1,0,0,1,0,0
6236,SOVEREIGN,4,120,19,4.63,0,0,0,1,1,0,0
6237,"SPA & WELLNESS HOTEL HARMONIE",4,118,19,0,0,1,0,1,1,0,0
6239,"SPINDLEROVA BOUDA",3,116,19,0,0,1,0,1,1,0,0
6240,SPLENDID,3,120,19,2.97,0,0,0,0,1,0,0
6241,"ST. JOSEPH ROYAL REGENT",4,115,19,4.88,0,1,0,1,1,0,0
6242,ST.GEORGE,3,120,19,4.71,0,0,0,1,1,0,0
6243,ST.MORITZ,4,118,19,4.61,0,1,0,1,1,0,0
6244,START,3,116,19,0,0,1,0,1,1,0,0
6245,"START PRAGUE",3,120,19,3.26,0,0,0,0,1,0,0
6246,"STARY PIVOVAR",3,120,19,4,0,0,0,0,1,0,0
6247,STEP,3,120,19,3.81,0,0,0,1,1,0,0
6248,"SUITE HOME PRAGUE",4,120,19,4.79,0,0,0,1,1,0,0
6249,SUN,4,118,19,3.17,0,1,0,1,1,0,0
6250,SUSA,3,120,19,4.64,0,1,0,0,1,0,0
6251,SVOBODA,3,118,19,4.92,0,1,0,1,1,0,0
6252,TAURUS,4,120,19,3.64,0,0,0,0,1,0,0
6253,TCHAIKOVSKY,3,120,19,4.17,0,0,0,0,1,0,0
6254,THALIA,5,120,19,4.22,0,0,0,0,1,0,0
6255,"THALIA KV",3,115,19,5,0,1,0,0,1,0,0
6256,"THE CHARLES",4,120,19,4.46,0,0,0,0,1,0,0
6257,"AMEDIA HOTEL THEATRINO",4,120,19,4.61,0,0,0,1,1,0,0
6258,THERMAL,4,115,19,4.27,0,1,0,1,1,0,0
6260,TIVOLI,3,120,19,4.21,0,0,0,0,1,0,0
6261,"EASY STAR (EX. TOP HOTEL GARNI)",2,120,19,3.27,0,0,0,1,1,0,0
6262,"TOP HOTEL PRAHA",4,120,19,3.31,1,0,0,1,1,0,0
6263,TOSCA,3,120,19,4.46,0,0,0,0,0,0,0
6264,"TOSCA KV",3,115,19,2.83,0,1,0,1,1,0,0
6265,"TREE OF LIFE",4,117,19,5,0,1,1,1,1,0,0
6266,"TRI LILIE",4,122,19,0,0,1,0,1,1,0,0
6267,"TRI RUZE",3,122,19,0,0,1,0,1,1,0,0
6268,"TRINIDAD PRAGUE CASTLE",4,120,19,4.58,0,0,0,0,1,0,0
6269,TYL,4,120,19,4.44,0,0,0,1,1,0,0
6270,TYNSKA,3,120,19,3.8,0,1,0,0,1,0,0
6271,"U TRI KORUNEK",3,120,19,4.33,0,0,0,0,1,0,0
6272,"U KRALE KARLA",4,120,19,4.78,0,0,0,0,1,0,0
6273,"U PRINCE",5,120,19,4.67,0,0,0,0,1,0,0
6274,"U SLADKU",3,120,19,4.23,0,1,0,0,1,0,0
6275,"U SUTERU",3,120,19,4.85,0,0,0,0,1,0,0
6276,"U TRI CAPU",5,120,19,0,0,0,0,0,1,0,0
6279,"U ZLATE PODKOVY",3,120,19,4.38,0,0,0,0,1,0,0
6280,"U ZLATEHO STROMU",4,120,19,4.5,1,0,0,0,1,0,0
6281,ULRIKA,4,115,19,4.9,0,1,0,1,1,0,0
6283,UNGELT,4,120,19,0,0,1,0,0,1,0,0
6284,UNION,4,120,19,4.04,0,0,0,0,1,0,0
6285,VENEZIA,3,120,19,3.67,0,0,0,0,1,0,0
6286,VENUS,4,115,19,4.26,0,1,0,1,1,0,0
6287,"VICTOR PRAHA",3,120,19,3.71,0,0,0,0,1,0,0
6288,VICTORIA,3,120,19,4.3,0,0,0,0,1,0,0
6289,"VILLA ANDY",3,120,19,4.54,0,1,0,0,1,0,0
6290,"VILLA BASILEIA",3,115,19,4.21,0,1,0,0,1,0,0
6291,"DANUBIUS HEALTH SPA RESORT BUTTERFLY (EX. VILLA BUTTERFLY)",4,118,19,4,0,1,0,1,1,0,0
6292,"VILLA CHARLOTTE",4,115,19,4.36,0,1,0,1,1,0,0
6293,"VILLA GLORIA",3,118,19,0,0,1,0,1,1,0,0
6294,"VILLA HOFMAN",3,115,19,0,0,1,0,0,1,0,0
6295,"VILLA HUBERTUS",3,116,19,0,0,1,0,0,1,0,0
6296,"VILLA PATRIOT",4,118,19,4.92,1,0,0,1,1,0,0
6297,"VILLA REGENT",3,118,19,0,0,1,0,1,1,0,0
6298,"VILLA REVOVA PRAHA",3,120,19,4.89,0,1,0,0,1,0,0
6299,"VILLA RITTER",4,115,19,4.97,0,1,0,1,1,0,0
6301,VITKOV,3,120,19,4.02,0,1,0,0,1,0,0
6303,"VLTAVA BEROUNKA",3,118,19,4.04,0,1,0,1,1,0,0
6304,VLU,3,115,19,0,0,1,0,1,1,0,0
6305,"VOYAGE SUPERIOR",3,120,19,4.58,0,0,0,0,1,0,0
6306,"VYSEHRAD PRAHA",4,120,19,4.53,0,0,0,0,1,0,0
6307,WALDSTEIN,4,120,19,4.43,0,1,0,0,1,0,0
6308,WESTEND,4,118,19,4.55,0,1,0,1,1,0,0
6309,WILLIAM,3,120,19,4.53,0,0,0,0,1,0,0
6310,WOLKER,3,115,19,4.89,0,1,0,1,1,0,0
6311,YASMIN,4,120,19,4.82,0,0,0,1,1,0,0
6312,ZAMECEK,4,119,19,4.67,0,1,0,1,1,0,0
6313,"ZIMNI LAZNE",3,119,19,0,0,1,0,0,1,0,0
6314,"ZLATA HVEZDA",4,120,19,4.56,0,0,0,0,1,0,0
6315,"ZLATA PRAHA",3,120,19,4.44,0,1,0,0,1,0,0
6317,PHUPAYA,3,7,2,4.02,0,0,0,0,1,0,0
6318,"MALIA RESORT BEACH",3,32,6,4.03,0,0,0,1,0,0,0
6319,"APERION BEACH",3,23,4,3.42,0,0,1,1,0,1,0
6320,"AKTI OLOUS",3,33,6,4.71,0,1,0,0,0,0,0
6321,"APARTMENTS ISAVELA",2,113,6,4.58,0,1,0,0,0,0,0
6322,"BEST WESTERN KALYVES BEACH",4,35,6,4.83,0,0,0,1,0,0,0
6323,"CHALET GEORGIOS V APT",4,78,6,0,0,1,0,0,0,0,0
6324,"CORINA & CORINA PALOMA",3,32,6,3.92,0,1,0,0,0,0,0
6325,"DOLFIN LIZA MARY",3,34,6,3.9,0,0,0,0,1,0,0
6327,"EDEM LOUTRAKI",3,82,6,5,0,1,0,1,1,0,0
6328,EDEN,2,83,6,4.82,0,0,0,1,0,0,0
6329,"EDEN BEACH RESORT",4,78,6,4.18,0,0,1,1,1,0,0
6330,"EDEN ROC",4,111,6,4.43,0,0,1,1,0,0,0
6331,"EL GRECO HOTEL CRETE",3,35,6,4,0,0,0,0,1,0,0
6332,"ELANI BAY RESORT",4,85,6,4,0,0,1,1,0,0,0
6333,"ELATOS RESORT & HEALTH CLUB",5,78,6,0,0,0,1,1,0,0,0
6334,"ELECTRA PALACE",5,111,6,4.59,0,0,1,1,0,1,0
6335,ELENI,3,110,6,3.42,0,0,0,0,1,0,0
6336,"ELENI PALACE",3,32,6,4.16,0,0,1,0,1,0,0
6337,"ELEON GRAND RESORT & SPA",5,113,6,4.42,0,0,1,1,0,1,0
6338,"ELGONI APARTMENTS",3,32,6,0,0,1,0,0,0,0,0
6339,"ELINOTEL POLIS",3,85,6,4.22,0,0,0,1,1,0,0
6340,"ELIROS MARE",4,35,6,4.39,0,0,1,1,0,0,0
6341,"BLUE PRINCESS BEACH RESORT (EX. ELLY BEACH)",4,109,6,3.22,0,0,1,1,0,0,0
6342,"ELMA APT",3,32,6,0,0,0,1,0,1,0,0
6343,"ELOTIS SUITES",2,35,6,0,0,1,0,0,0,0,0
6344,"ELOUNDA PALM",4,33,6,0,0,0,1,1,0,0,0
6345,"ELOUNDA SOLFEZ VILLAS APT",5,33,6,0,0,1,0,1,0,0,0
6346,"ELYSIUM RESORT & SPA",5,111,6,4.63,1,0,0,1,1,0,0
6347,ENAVLION,3,112,6,5,0,1,0,0,0,0,0
6348,"EPSILON APARTMENTS",4,111,6,4.84,0,0,0,1,0,0,0
6349,"ERATO KRIOPIGI APARTMENTS",2,85,6,0,0,1,0,0,0,0,0
6350,ERIDANUS,5,78,6,0,0,0,0,1,1,0,0
6351,ESMERALDA,3,111,6,2.76,0,0,0,0,1,0,0
6352,ESPERIA,3,124,6,0,0,0,1,0,1,0,0
6353,"ESPERIA KOS",3,110,6,4,0,0,1,1,1,0,0
6354,"ESPERIA RHODES",3,111,6,4.18,0,0,0,0,1,0,0
6355,"ESPERIDES BEACH",4,111,6,4.44,0,0,1,1,0,1,0
6356,"ESPEROS VILLAGE",5,111,6,4.75,0,0,0,1,1,0,0
6357,"ESTIA BEACH",3,110,6,0,0,0,0,0,1,0,0
6358,"EV ZIN HOTEL",2,82,6,0,0,1,0,0,0,0,0
